air_temp_set_1,relative_humidity_set_1,dew_point_temperature_set_1d,road_temp_set_1,wind_speed_set_1,label
1.0,33.57142857,-13.40142857,8.1,4.247142857,Dry
1.0,34.625,-13.02375,7.2875,5.0,Dry
1.0,35.71428571,-12.64285714,7.257142857,4.284285714,Dry
1.0,35.25,-12.80375,5.9875,4.40875,Dry
1.0,35.85714286,-12.58714286,3.8,4.325714286,Dry
1.0,34.5,-13.07125,2.225,6.00625,Wet
0.571428571,34.42857143,-13.47571429,0.328571429,7.022857143,Snow
0.0,37.75,-12.8425,-2.025,6.42375,Snow
-1.0,38.85714286,-13.38571429,-4.042857143,6.19,Snow
-1.125,40.25,-13.0575,-5.2125,6.25,Snow
-2.142857143,42.0,-13.45285714,-6.085714286,5.674285714,Snow
-2.125,39.375,-14.23875,-6.6125,5.97125,Snow
-2.571428571,43.14285714,-13.53,-6.857142857,5.834285714,Snow
-3.25,46.25,-13.2725,-7.125,6.495,Snow
-2.285714286,42.85714286,-13.33571429,-7.585714286,6.507142857,Snow
-2.375,43.375,-13.26875,-7.975,6.25,Snow
-3.0,43.71428571,-13.74142857,-8.328571429,6.55,Snow
-2.625,41.0,-14.195,-8.725,6.665,Snow
-3.0,41.57142857,-14.35857143,-9.1,6.47,Snow
-3.0,38.375,-15.33625,-9.4,6.565,Snow
-2.714285714,34.42857143,-16.38857143,-9.628571429,6.707142857,Snow
-2.125,32.125,-16.695,-9.75,7.185,Snow
-2.0,30.42857143,-17.23857143,-9.885714286,7.38,Snow
-1.75,29.625,-17.33375,-10.0125,7.22125,Snow
-1.571428571,31.42857143,-16.47428571,-9.828571429,7.46,Snow
-2.875,38.25,-15.27125,-10.0375,6.28375,Snow
-2.857142857,39.57142857,-14.83428571,-10.12857143,6.51,Snow
-2.75,40.375,-14.49625,-10.1,7.15,Snow
-3.5,42.83333333,-14.44333333,-10.3,6.483333333,Snow
-3.285714286,40.42857143,-14.96142857,-10.32857143,6.63,Snow
-3.0,39.125,-15.10125,-10.4125,6.495,Snow
-3.714285714,40.28571429,-15.38714286,-10.71428571,5.714285714,Snow
-3.125,38.25,-15.49875,-10.7375,6.18125,Snow
-2.0,35.42857143,-15.40571429,-10.37142857,7.181428571,Snow
-2.25,35.625,-15.56125,-10.6625,6.215,Snow
-2.714285714,36.57142857,-15.65714286,-10.37142857,6.19,Snow
-2.0,35.625,-15.3375,-8.9125,6.355,Snow
-1.0,34.57142857,-14.81428571,-6.328571429,7.025714286,Snow
-1.0,35.875,-14.3625,-3.371428571,7.395,Snow
0.0,37.28571429,-12.99571429,-0.871428571,7.7,Snow
0.0,38.875,-12.48,1.5375,8.44,Slush
0.571428571,36.85714286,-12.63571429,3.871428571,9.442857143,Dry
1.625,33.5,-12.88625,5.75,10.20875,Dry
2.142857143,30.42857143,-13.61714286,7.7,9.801428571,Dry
3.0,26.375,-14.62,9.325,10.31375,Dry
3.285714286,24.14285714,-15.43714286,10.98571429,8.968571429,Dry
4.0,26.5,-13.72,11.875,9.47875,Dry
4.0,30.0,-12.15285714,12.22857143,9.802857143,Dry
4.0,31.125,-11.7025,12.6375,8.855,Dry
4.0,34.0,-10.59857143,11.62857143,7.618571429,Dry
3.0,37.0,-10.405,6.45,5.69375,Dry
3.0,39.42857143,-9.601428571,5.057142857,6.468571429,Wet
3.0,35.625,-10.89625,3.825,9.51375,Wet
3.0,34.85714286,-11.16142857,2.614285714,10.71285714,Wet
2.5,38.5,-10.3575,1.7375,8.47125,Ice
1.857142857,40.42857143,-10.32142857,0.714285714,6.23,Snow
1.5,43.25,-9.7775,0.1125,5.695,Snow
2.0,41.0,-10.00285714,-0.028571429,6.15,Snow
1.25,46.0,-9.2225,-0.5875,6.215,Snow
0.142857143,53.85714286,-8.221428571,-0.585714286,7.421428571,Snow
-0.75,65.875,-6.4225,-2.475,7.22375,Snow
-1.0,68.0,-6.23,-3.385714286,6.982857143,Snow
-1.25,66.0,-6.86125,-4.8625,5.79875,Snow
-2.285714286,68.71428571,-7.324285714,-5.514285714,5.437142857,Snow
-2.625,68.625,-7.66625,-5.6875,5.76375,Snow
-2.285714286,68.28571429,-7.408571429,-5.928571429,6.19,Snow
-2.125,68.375,-7.23625,-5.875,7.70875,Snow
-2.0,66.85714286,-7.41,-6.071428571,8.412857143,Snow
-2.625,68.125,-7.76375,-6.5125,5.905,Snow
-3.142857143,68.57142857,-8.171428571,-6.985714286,3.73,Snow
-3.125,68.625,-8.145,-7.1,5.4875,Snow
-2.142857143,66.71428571,-7.574285714,-6.971428571,9.92,Snow
-3.0,68.625,-8.03125,-7.175,9.8975,Snow
-3.714285714,71.57142857,-8.162857143,-7.542857143,9.642857143,Snow
-3.375,71.125,-7.91875,-7.6375,11.4925,Snow
-3.428571429,69.57142857,-8.258571429,-7.614285714,12.73857143,Snow
-3.333333333,67.16666667,-8.631666667,-7.516666667,14.12166667,Snow
-3.5,65.75,-9.05875,-7.5375,15.175,Snow
-4.0,63.0,-10.08857143,-7.885714286,15.79714286,Snow
-4.25,58.25,-11.32375,-7.9375,16.66875,Snow
-4.857142857,53.14285714,-13.04571429,-8.1,16.98571429,Snow
-4.625,49.75,-13.64375,-7.7375,16.08,Snow
-5.333333333,54.33333333,-13.20666667,-8.0,17.87333333,Snow
-6.0,55.75,-13.5075,-8.175,18.64625,Snow
-6.714285714,59.28571429,-13.42571429,-8.1,17.22285714,Snow
-7.625,59.625,-14.20625,-7.9875,17.95375,Snow
-8.0,60.14285714,-14.45571429,-7.328571429,16.11428571,Snow
-8.0,59.25,-14.63875,-6.4125,17.01625,Snow
-8.571428571,58.85714286,-15.25857143,-5.328571429,17.85857143,Snow
-8.0,57.625,-14.97875,-3.9375,18.99375,Snow
-8.0,58.42857143,-14.81,-2.114285714,17.7,Snow
-7.5,56.0,-14.8625,-1.675,19.37625,Snow
-7.0,52.57142857,-15.16571429,0.214285714,19.09,Snow
-7.0,52.71428571,-15.13285714,0.385714286,19.84428571,Snow
-7.0,52.0,-15.29875,0.5625,18.29875,Snow
-7.571428571,53.0,-15.60142857,0.457142857,19.64428571,Snow
-7.571428571,50.57142857,-16.18857143,0.6,17.46285714,Snow
-7.125,47.875,-16.43875,1.5625,15.27875,Slush
-8.0,49.28571429,-16.87714286,0.614285714,12.61857143,Snow
-8.857142857,56.85714286,-15.97428571,-1.114285714,13.33285714,Snow
-10.0,62.57142857,-15.86285714,-3.028571429,12.73857143,Snow
-9.428571429,56.85714286,-16.48285714,-3.742857143,12.46,Snow
-10.14285714,59.42857143,-16.64,-6.185714286,12.54,Snow
-10.71428571,57.14285714,-17.64428571,-8.828571429,12.54142857,Ice
-11.42857143,63.0,-17.14571429,-10.02857143,11.62714286,Snow
-12.0,66.14285714,-17.09714286,-10.91428571,9.364285714,Snow
-12.0,67.28571429,-16.88857143,-11.75714286,8.057142857,Snow
-12.0,67.83333333,-16.79,-11.58333333,7.775,Snow
-13.0,70.83333333,-17.23666667,-11.8,8.563333333,Snow
-12.42857143,75.0,-15.98571429,-11.8,7.3,Snow
-12.57142857,77.57142857,-15.71714286,-11.02857143,4.84,Snow
-12.0,80.0,-14.78166667,-9.3,5.881666667,Snow
-12.0,82.28571429,-14.43714286,-8.971428571,5.554285714,Snow
-12.83333333,82.0,-15.29666667,-9.3,6.02,Snow
-13.5,81.5,-16.02,-9.7,5.925,Snow
-13.66666667,81.5,-16.18333333,-10.06666667,6.066666667,Snow
-13.0,81.85714286,-15.48142857,-9.8,4.921428571,Snow
-13.83333333,81.0,-16.41833333,-9.8,4.121666667,Snow
-14.0,81.0,-16.58,-9.916666667,3.983333333,Snow
-14.0,80.14285714,-16.70857143,-10.1,4.522857143,Snow
-14.0,80.28571429,-16.68714286,-10.11428571,3.095714286,Snow
-15.16666667,79.66666667,-17.92166667,-10.68333333,4.168333333,Ice
-16.0,79.0,-18.83,-11.38333333,5.14,Ice
-16.0,78.2,-18.95,-12.46,5.722,Ice
-16.8,76.4,-20.006,-13.3,6.61,Ice
-17.0,76.66666667,-20.16,-13.03333333,7.27,Ice
-17.0,77.16666667,-20.035,-13.66666667,7.13,Ice
,77.5,,-14.13333333,7.13,Snow
,78.0,,-14.26,7.668,Snow
-19.0,78.0,-21.9,-14.14,7.0,Ice
-19.0,78.0,-21.9,-14.26,7.388,Ice
-19.0,77.14285714,-22.02857143,-14.3,7.061428571,Ice
-19.0,75.4,-22.292,-13.28,7.108,Ice
-19.0,74.6,-22.414,-13.04,6.942,Ice
-19.0,73.42857143,-22.59571429,-12.3,7.3,Ice
-19.0,73.2,-22.66,-9.92,7.276,Ice
,72.8,,-8.9,7.166,Snow
,72.2,,-7.24,6.278,Snow
-17.0,72.2,-20.73,-6.34,5.388,Ice
,72.4,,-5.78,3.834,Snow
-19.0,72.4,-22.98,-6.06,4.61,Ice
,71.8,,-5.54,5.444,Snow
-17.0,72.0,-20.89,-4.82,6.0,Ice
-17.0,71.66666667,-20.94333333,-1.6,5.603333333,Ice
-17.0,71.6,-20.97,-0.76,5.166,Ice
-17.0,71.2,-21.018,-0.56,5.278,Ice
-17.0,71.2,-21.018,-1.92,4.944,Ice
-17.0,71.8,-20.94333333,-3.92,4.554,Ice
-17.0,71.8,-20.89,-4.64,3.946,Ice
-17.0,73.0,-20.73,-5.6,3.498,Ice
,73.6,,-7.66,2.89,Snow
,74.0,,-9.16,2.78,Snow
,73.6,,-10.44,2.946,Snow
,73.4,,-11.28,2.89,Snow
,72.6,,-12.06,3.666,Snow
-19.0,73.4,-22.56,-13.66,3.5,Ice
-19.0,74.0,-22.51,-14.86,4.002,Ice
-19.2,73.4,-22.794,-14.86,4.28,Ice
-19.0,73.4,-22.602,-15.22,4.722,Ice
-19.0,73.8,-22.54,-16.24,5.054,Ice
-20.0,76.2,-23.14,-16.34,5.778,Ice
-20.0,76.2,-23.14,-15.42,6.668,Ice
-19.0,75.2,-22.32,-15.34,7.5,Ice
-19.8,75.6,-23.036,-16.66,7.388,Ice
-20.0,75.8,-23.2,-16.82,7.944,Ice
-20.0,76.2,-23.14,-16.34,6.776,Ice
-20.0,77.2,-22.99,-16.58,6.89,Ice
-19.2,77.0,-22.244,-16.88,6.444,Ice
-19.4,76.2,-22.558,-17.7,7.334,Ice
-19.4,76.4,-22.528,-18.275,5.89,Ice
-19.0,75.4,-22.25,-17.425,7.278,Ice
-19.0,75.0,-22.35,-19.2,7.832,Ice
-19.0,71.8,-22.77,-19.62,8.944,Ice
-19.4,74.6,-22.802,-20.48,7.334,Ice
-19.4,72.4,-23.148,-20.72,7.834,Ice
-19.2,69.8,-23.366,-20.86,6.888,Ice
-20.0,71.2,-23.912,-21.1,4.612,Ice
-19.8,66.6,-24.468,-21.2,6.166,Ice
-20.0,73.8,-23.506,-21.58,6.944,Ice
-19.4,68.4,-23.786,-21.04,6.778,Ice
-19.0,65.8,-23.836,-19.44,6.446,Ice
-19.0,63.0,-24.328,-16.9,4.944,Ice
-19.0,62.0,-24.5,-14.86,5.054,Ice
,61.0,,-12.6,6.222,Snow
-16.5,56.4,-23.3425,-9.96,5.612,Ice
-15.8,58.2,-22.196,-7.64,6.608,Ice
-15.0,61.0,-20.902,-5.44,6.778,Ice
-14.0,61.6,-19.846,-3.92,8.5,Ice
-13.0,58.8,-19.442,-3.72,10.112,Ice
-12.2,55.0,-19.478,-2.68,8.946,Ice
-12.0,53.4,-19.632,-1.92,8.498,Ice
-11.0,53.2,-18.746,-1.78,8.834,Ice
-11.0,54.0,-18.57,-1.94,8.39,Ice
-10.2,50.4,-18.638,-1.86,7.388,Ice
-11.0,49.2,-19.662,-3.5,7.556,Ice
-11.0,48.6,-19.808,-3.94,7.556,Ice
-11.0,47.8,-20.0,-4.72,7.112,Ice
-11.0,50.2,-19.426,-6.08,6.166,Ice
-11.2,50.6,-19.518,-8.34,7.388,Ice
-11.2,50.0,-19.656,-10.94,9.556,Ice
-12.0,52.0,-19.944,-12.98,10.056,Ice
-12.0,52.4,-19.852,-14.14,10.612,Ice
-12.0,50.2,-20.354,-14.72,11.166,Ice
-11.6,49.2,-20.218,-15.0,11.442,Ice
-12.0,50.6,-20.262,-15.26,10.942,Ice
-11.4,49.4,-19.988,-15.5,10.666,Ice
-11.0,49.4,-19.614,-15.58,10.392,Ice
-11.0,49.6,-19.568,-15.56,10.558,Ice
-11.0,50.0,-19.472,-15.4,11.776,Ice
-11.0,48.6,-19.806,-15.72,10.388,Ice
-11.0,48.8,-19.758,-15.72,9.5,Ice
-10.6,48.0,-19.582,-15.72,9.832,Ice
-10.0,47.2,-19.23,-15.6,10.666,Ice
-10.2,47.0,-19.464,-15.84,9.056,Ice
-10.2,48.0,-19.216,-15.8,8.666,Ice
-10.0,47.6,-19.13,-15.76,9.944,Ice
-9.6,47.0,-18.912,-15.56,10.724,Ice
-9.4,47.0,-18.728,-15.6,9.834,Ice
-9.8,48.0,-18.848,-15.64,11.278,Ice
-9.2,47.2,-18.494,-15.62,10.28,Ice
-9.4,46.8,-18.778,-15.54,10.556,Ice
-8.8,45.2,-18.636,-15.62,8.166,Ice
-8.0,45.2,-17.906,-14.98,11.778,Ice
-8.4,46.8,-17.858,-14.88,12.556,Ice
-8.2,47.6,-17.474,-14.66,13.392,Ice
-7.6,47.0,-17.074,-14.32,13.334,Snow
-7.0,47.6,-16.37,-13.98,14.556,Snow
-7.0,46.4,-16.68,-13.34,15.17,Snow
-6.8,46.0,-16.6,-12.08,14.392,Snow
-6.0,43.4,-16.564,-10.18,12.668,Snow
-5.4,41.8,-16.476,-8.02,12.386,Snow
-4.4,39.4,-16.28,-5.46,11.502,Snow
-3.0,37.0,-15.772,-3.04,12.056,Snow
-3.0,37.0,-15.77,-0.9,11.668,Snow
-2.2,38.8,-14.486,1.8,10.61,Slush
-2.0,37.6,-14.682,2.98,13.502,Slush
-2.0,40.6,-13.756,3.24,11.332,Slush
-1.0,37.8,-13.732,4.04,11.054,Dry
-1.0,38.8,-13.404,3.52,12.666,Dry
-0.4,37.6,-13.274,4.76,12.388,Dry
0.0,37.4,-12.97,6.86,11.11,Dry
0.0,36.4,-13.296,6.82,10.834,Dry
0.0,33.6,-14.274,5.98,10.666,Dry
0.0,32.2,-14.798,5.28,11.112,Dry
0.0,34.2,-14.058,3.58,9.444,Dry
0.0,34.4,-13.99,2.22,8.276,Slush
0.0,33.2,-14.426,1.08,7.892,Slush
-0.4,31.4,-15.46,-1.84,8.166,Snow
-1.0,30.0,-16.544,-4.56,9.388,Snow
-1.8,30.6,-16.996,-6.02,9.388,Snow
-2.2,31.4,-17.04,-6.82,8.554,Snow
-2.6,31.4,-17.392,-7.32,8.168,Ice
-3.0,31.6,-17.662,-7.86,8.004,Ice
-3.6,33.4,-17.542,-8.56,8.444,Ice
-4.6,36.6,-17.344,-9.3,8.056,Snow
-5.2,37.6,-17.554,-9.62,8.222,Ice
-5.0,35.4,-18.088,-10.0,7.78,Ice
-5.0,35.8,-17.956,-10.3,8.11,Ice
-5.8,38.4,-17.868,-10.66,7.332,Ice
-6.0,39.6,-17.664,-11.34,7.112,Ice
-5.2,38.0,-17.43,-11.54,7.948,Ice
-5.6,37.6,-17.928,-11.92,7.778,Ice
-4.8,34.4,-18.25,-12.04,8.498,Ice
-5.0,33.6,-18.702,-12.0,8.554,Ice
-4.8,33.2,-18.666,-11.58,9.112,Ice
-4.4,32.0,-18.746,-11.12,8.946,Ice
-4.6,32.8,-18.642,-10.9,8.888,Ice
-4.2,30.8,-19.028,-10.84,9.168,Ice
-3.75,29.25,-19.23,-10.55,9.585,Ice
-3.2,27.0,-19.678,-10.58,10.942,Ice
-4.0,28.4,-19.786,-10.5,10.834,Ice
-4.0,28.4,-19.786,-10.26,11.166,Ice
-4.0,29.2,-19.466,-10.3,11.722,Ice
-4.8,31.0,-19.468,-10.74,11.388,Ice
-4.8,29.8,-19.924,-11.04,11.278,Ice
-5.0,30.2,-19.946,-11.18,11.166,Ice
-5.8,33.2,-19.56,-10.96,9.776,Ice
-6.0,32.0,-20.158,-10.72,10.28,Ice
-4.8,28.4,-20.492,-9.28,10.946,Ice
-5.0,29.2,-20.336,-6.94,10.0,Ice
-4.8,30.0,-19.85,-4.74,8.666,Ice
-3.4,27.4,-19.68,-3.52,9.832,Ice
-2.6,27.2,-19.072,-1.66,10.056,Ice
-2.0,28.0,-18.226,0.0,10.056,Ice
-1.6,30.0,-17.05,2.06,9.058,Slush
-1.6,32.2,-16.214,2.44,8.89,Slush
-1.0,27.4,-17.626,3.18,10.668,Ice
0.0,30.0,-15.662,5.24,12.61,Dry
-0.4,31.2,-15.54,5.42,13.332,Dry
0.0,29.8,-15.752,6.2,13.39,Dry
0.0,29.2,-15.98,4.64,14.168,Dry
0.0,30.8,-15.34,4.06,13.168,Dry
-0.4,31.6,-15.376,3.2,11.944,Slush
-1.0,32.0,-15.752,1.24,12.556,Slush
-1.8,31.2,-16.76,-1.44,14.0,Snow
-2.4,34.6,-16.05,-4.16,14.056,Snow
-3.6,38.0,-16.006,-6.22,11.222,Snow
-4.0,36.0,-17.004,-7.12,11.054,Snow
-4.0,36.0,-17.004,-7.54,14.614,Snow
-4.8,38.0,-17.072,-8.3,15.28,Snow
-5.0,38.4,-17.126,-8.78,14.168,Snow
-4.4,35.8,-17.422,-9.2,15.446,Ice
-5.0,36.4,-17.758,-9.38,15.058,Ice
-5.0,37.6,-17.374,-9.8,13.444,Ice
-5.4,39.2,-17.244,-10.16,12.944,Snow
-5.0,37.2,-17.498,-10.22,12.888,Ice
-5.0,38.2,-17.188,-10.56,12.5,Snow
-5.4,39.0,-17.3,-10.72,12.278,Snow
-5.2,39.0,-17.12,-10.84,12.388,Snow
-5.8,40.8,-17.12,-10.98,12.89,Snow
-6.0,44.4,-16.294,-11.32,11.112,Snow
-6.6,47.2,-16.104,-11.3,12.776,Snow
-6.2,48.0,-15.528,-11.18,13.668,Snow
-7.0,49.8,-15.82,-11.3,11.944,Snow
-6.6,50.6,-15.258,-11.6,11.946,Snow
-6.8,52.4,-15.018,-10.96,10.944,Snow
-6.75,56.75,-14.0,-9.425,11.3875,Snow
-7.0,63.0,-12.932,-9.8,11.558,Snow
-7.4,68.2,-12.324,-10.0,10.386,Snow
-7.8,71.2,-12.164,-9.76,9.112,Snow
-8.0,73.2,-12.01,-9.98,8.89,Snow
-8.4,76.2,-11.886,-10.52,7.39,Snow
-8.0,70.4,-12.498,-10.7,6.944,Snow
-8.0,65.8,-13.35,-9.7,8.944,Snow
-8.0,63.4,-13.804,-7.92,11.28,Snow
-8.0,65.4,-13.414,-5.56,9.222,Snow
-7.4,65.6,-12.808,-3.08,9.942,Snow
-7.0,65.8,-12.388,-1.28,10.612,Snow
-7.0,66.8,-12.198,-0.48,10.834,Snow
-7.0,70.6,-11.506,1.78,12.112,Slush
-6.4,69.8,-11.08,4.18,12.166,Slush
-6.0,63.0,-11.984,3.18,14.278,Slush
-6.0,57.2,-13.19,0.12,15.17,Snow
-6.0,55.8,-13.498,0.76,14.388,Slush
-6.0,55.0,-13.6775,-0.1,15.63,Snow
-5.4,54.6,-13.208,4.76,14.668,Slush
-5.4,53.8,-13.392,5.1,13.278,Slush
-5.8,53.4,-13.86,0.2,14.28,Snow
-5.8,55.2,-13.444,-2.18,16.446,Snow
-5.4,56.4,-12.802,-4.3,18.614,Snow
-6.0,58.0,-13.018,-5.9,19.056,Snow
-6.0,59.0,-12.802,-6.36,17.724,Snow
-6.0,60.5,-12.49,-7.075,17.5725,Snow
-6.0,61.4,-12.306,-7.22,17.336,Snow
-6.0,59.8,-12.634,-7.52,15.056,Snow
-5.6,57.8,-12.684,-6.94,14.612,Snow
-5.0,57.4,-12.206,-6.2,14.338,Snow
-5.2,58.6,-12.136,-6.34,14.17,Snow
-5.4,58.8,-12.28,-6.78,14.444,Snow
-5.0,57.8,-12.12,-6.32,16.448,Snow
-5.0,56.2,-12.472,-6.02,15.336,Snow
-5.0,58.4,-11.992,-6.02,11.056,Snow
-4.8,58.0,-11.892,-5.98,11.89,Snow
-4.0,57.75,-11.195,-5.825,14.515,Snow
-4.0,56.4,-11.492,-5.92,13.332,Snow
-4.0,57.2,-11.316,-6.88,13.166,Snow
-4.25,59.25,-11.1075,-8.45,13.47,Snow
-4.4,61.0,-10.874,-8.88,15.112,Snow
-4.75,60.75,-11.2575,-8.975,16.6,Snow
-4.0,59.6,-10.794,-8.58,17.334,Snow
-4.0,58.6,-11.008,-8.8,16.612,Snow
-4.0,57.25,-11.305,-8.975,15.695,Snow
-4.0,58.25,-11.0875,-8.725,15.0,Snow
-4.6,62.0,-10.856,-8.8,15.226,Snow
-4.5,62.25,-10.71,-7.5,16.045,Snow
-4.0,62.25,-10.2375,-6.1,15.695,Snow
-4.5,62.0,-10.7625,-5.975,13.0575,Snow
-5.0,65.25,-10.5875,-6.025,14.655,Snow
-4.8,64.4,-10.562,-5.9,15.556,Snow
-5.0,64.25,-10.785,-5.7,15.2125,Snow
-5.0,63.0,-11.03,-5.76,16.28,Snow
-5.0,62.75,-11.0825,-5.05,15.0,Snow
-4.5,63.25,-10.505,-4.6,14.305,Snow
-4.0,63.25,-10.03,-4.0,12.9875,Snow
-3.8,63.4,-9.81,-2.76,13.67,Snow
-3.0,61.75,-9.3925,-1.35,12.7775,Snow
-3.0,61.75,-9.3925,-0.075,13.89,Snow
-3.0,63.0,-9.133333333,-0.433333333,13.89,Snow
-3.0,63.25,-9.08,0.125,14.7925,Snow
-2.25,62.75,-8.4725,1.225,14.0275,Snow
-2.0,65.0,-7.78,2.275,14.7925,Snow
-1.75,65.0,-7.5425,2.9,14.935,Snow
-1.0,63.5,-7.1275,3.6,16.25,Snow
-1.0,64.0,-7.026666667,3.633333333,16.20666667,Snow
-1.0,62.25,-7.3875,3.95,15.21,Snow
-1.0,62.5,-7.3375,3.6,14.9325,Snow
0.0,60.75,-6.765,3.675,14.8625,Snow
-1.0,62.5,-7.335,1.6,14.865,Snow
-1.0,62.66666667,-7.3,-0.366666667,13.70666667,Snow
-1.0,64.0,-7.03,-1.175,12.8475,Snow
-1.5,68.25,-6.67,-1.7,11.595,Snow
-1.75,69.25,-6.7025,-2.9,11.46,Snow
-2.0,68.66666667,-7.056666667,-4.533333333,10.28,Snow
-2.0,66.25,-7.53,-5.325,10.8325,Snow
-1.5,65.5,-7.2,-5.45,11.25,Snow
-1.75,66.25,-7.29,-5.675,14.17,Snow
-1.333333333,66.33333333,-6.873333333,-6.033333333,15.46333333,Snow
-2.0,67.25,-7.335,-6.325,17.78,Snow
-2.0,67.5,-7.285,-6.5,20.56,Snow
-2.0,66.75,-7.43,-6.725,18.7525,Snow
-2.0,66.33333333,-7.513333333,-7.0,17.41,Snow
-1.75,65.0,-7.5425,-7.125,16.945,Snow
-1.25,62.25,-7.625,-7.25,15.3525,Snow
-2.0,63.25,-8.13,-7.375,15.35,Snow
-2.0,65.0,-7.78,-7.5,14.54,Snow
-2.0,66.5,-7.48,-7.6,14.5875,Snow
-2.5,67.5,-7.76,-7.55,13.125,Snow
-2.0,65.5,-7.68,-6.875,13.0575,Snow
-2.0,63.33333333,-8.113333333,-6.933333333,14.90666667,Snow
-2.0,64.5,-7.88,-7.45,15.42,Snow
-2.5,65.25,-8.205,-7.625,12.7775,Snow
-3.0,66.75,-8.3875,-7.6,9.2375,Snow
-2.666666667,66.0,-8.216666667,-6.666666667,9.63,Snow
-3.0,67.25,-8.29,-7.95,9.0275,Snow
-3.0,66.33333333,-8.466666667,-8.1,13.14666667,Snow
-3.0,66.5,-8.4375,-8.075,13.4725,Snow
-2.75,65.25,-8.4425,-8.2,11.5975,Snow
-2.75,65.0,-8.495,-7.8,13.0575,Snow
-2.0,63.0,-8.183333333,-7.1,14.17,Snow
-2.0,63.0,-8.18,-7.025,14.0975,Snow
-1.25,61.0,-7.973333333,-5.95,15.905,Snow
-1.25,60.5,-8.0025,-4.575,17.29,Snow
-0.333333333,59.33333333,-7.39,-1.8,16.48333333,Snow
0.0,59.0,-7.15,0.175,15.6275,Snow
0.25,58.5,-7.03,2.625,15.0,Snow
1.0,54.75,-7.19,4.975,17.9875,Wet
1.0,57.0,-6.66,6.7,16.85333333,Dry
1.0,56.25,-6.8325,7.2,17.3625,Dry
1.0,57.0,-6.6625,7.85,15.0725,Dry
2.0,52.0,-6.9375,11.375,16.32,Dry
3.0,50.66666667,-6.346666667,10.83333333,16.02333333,Dry
2.75,51.0,-6.495,9.0,13.195,Dry
2.0,51.0,-7.185,6.725,10.835,Dry
2.0,52.5,-6.82,5.025,11.1125,Wet
2.0,54.33333333,-6.353333333,4.066666667,9.163333333,Wet
1.75,57.75,-5.7875,3.5,6.805,Wet
1.0,62.0,-5.55,3.2,5.6975,Wet
1.0,61.0,-5.76,2.45,6.04,Snow
1.333333333,58.33333333,-6.043333333,1.7,6.946666667,Snow
1.25,56.25,-6.6075,1.35,7.985,Snow
1.0,57.5,-6.545,0.825,8.265,Snow
0.5,62.75,-5.8775,0.475,5.975,Snow
-0.333333333,71.66666667,-4.9,0.0,5.833333333,Snow
-1.0,78.25,-4.3575,-0.5,5.695,Snow
-2.0,79.5,-5.115,-1.075,7.9175,Snow
-2.25,81.5,-5.025,-1.475,8.68,Snow
-3.0,82.33333333,-5.626666667,-1.766666667,8.796666667,Snow
-3.5,88.75,-5.1125,-2.3,8.54,Snow
-4.0,90.0,-5.42,-2.475,8.75,Snow
-4.0,90.5,-5.345,-2.375,8.54,Snow
-8.333333333,85.66666667,-10.33666667,-4.833333333,5.923333333,Snow
-10.5,84.25,-12.6725,-6.533333333,6.0425,Snow
-12.5,83.0,-14.82,-8.5,6.04,Snow
-13.0,82.75,-15.3475,-8.6,5.0,Snow
-13.33333333,82.66666667,-15.68666667,-9.033333333,5.463333333,Snow
-13.75,82.5,-16.12,-9.175,5.625,Snow
-13.5,81.75,-15.985,-8.8,5.3475,Snow
-14.0,82.0,-16.4375,-9.2,5.3475,Snow
-14.33333333,81.66666667,-16.81333333,-9.9,5.0,Snow
-15.0,81.0,-17.56,-10.05,6.3175,Ice
-15.33333333,80.33333333,-17.98333333,-10.43333333,5.923333333,Ice
-15.75,79.25,-18.55,-10.675,5.9025,Ice
-17.0,78.25,-19.9225,-11.325,5.9725,Ice
-19.0,77.0,-22.05,-12.7,7.22,Ice
-19.33333333,78.0,-22.22333333,-13.6,7.13,Ice
-21.75,76.5,-24.7925,-14.825,7.9875,Ice
-22.75,76.0,-25.8375,-15.375,7.9175,Ice
-23.0,75.75,-26.115,-14.925,7.7775,Ice
-23.33333333,75.0,-26.54333333,-15.3,8.703333333,Ice
-24.0,75.0,-27.19,-15.35,8.8875,Ice
-23.0,75.0,-26.22,-15.025,8.3325,Ice
-22.0,74.75,-25.2975,-13.0,8.82,Ice
-22.33333333,74.66666667,-25.63,-12.93333333,8.703333333,Ice
-22.5,74.0,-25.89,-11.125,9.0275,Ice
-23.0,74.0,-26.37,-11.425,9.655,Ice
-23.0,74.0,-26.37,-10.825,9.585,Ice
-23.0,74.0,-26.37,-10.9,9.906666667,Ice
-23.25,74.0,-26.6125,-10.875,10.21,Ice
-24.0,74.0,-27.34,-11.55,10.0675,Ice
-24.25,74.0,-27.5825,-12.575,8.68,Ice
-25.0,73.66666667,-28.35666667,-13.76666667,8.52,Ice
-25.0,73.25,-28.415,-13.25,7.1525,Ice
-25.5,73.25,-28.9,-15.35,6.0425,Ice
-26.0,73.0,-29.42,-22.65,6.945,Ice
-25.33333333,73.0,-28.77333333,-16.93333333,6.666666667,Ice
-26.0,73.0,-29.42,-15.6,6.11,Ice
-26.0,73.0,-29.42,-15.75,6.1125,Ice
-26.0,73.0,-29.42,-16.2,4.445,Ice
-26.0,73.0,-29.42,-16.7,5.37,Ice
-26.0,73.0,-29.42,-17.1,4.0975,Ice
