air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,road_temp_set_1,visibility_set_1,dew_point_temperature_set_1d,rain,wet,snow,slush,fog,blowing_snow,black_ice
-2.866666667,39.53333333,11.98133333,5.26,1.24,-14.866,0,0,0,0,0,0,0
-3.133333333,42.73333333,12.834,4.013333333,1.24,-14.15466667,0,0,0,0,0,0,0
-3.266666667,41.26666667,10.962,1.893333333,1.24,-14.71266667,0,0,0,0,0,0,0
-3,37.66666667,11.186,-0.066666667,1.24,-15.56533333,0,0,0,0,0,0,0
-3.933333333,40.46666667,11.556,-2.026666667,1.24,-15.53066667,0,0,0,0,0,0,0
-4.666666667,45.13333333,10.946,-4.12,1.24,-14.88266667,0,0,0,0,0,0,0
-5,49,10.65875,-5.05,1.24,-14.17,0,0,0,0,0,0,0
-6,53.76923077,8.075384615,-5.823076923,1.24,-13.95615385,0,0,0,0,0,0,0
-6,52.93333333,8.203333333,-6.553333333,1.24,-14.15,0,0,0,0,0,0,0
-6,49.8,8.519333333,-6.973333333,1.24,-14.898,0,0,0,0,0,0,0
-6,51.8,8.481333333,-7.12,1.24,-14.418,0,0,0,0,0,0,0
-6,53.2,9.796,-6.966666667,1.24,-14.08733333,0,0,0,0,0,0,0
-6,52.93333333,10.314,-7.266666667,1.24,-14.14866667,0,0,0,0,0,0,0
-6.266666667,53.6,9.852666667,-7.56,1.24,-14.24333333,0,0,0,0,0,0,0
-6.933333333,56.73333333,8.908,-7.913333333,1.24,-14.176,0,0,0,0,0,0,0
-7,63.53333333,9.462666667,-8.206666667,1.24,-12.83666667,0,0,0,0,0,0,0
-7,69.53333333,9.186,-7.56,1.24,-11.69533333,0,0,1,0,0,0,0
-7,65.86666667,10.87133333,-8.453333333,1.24,-12.37533333,0,0,0,0,0,0,0
-7.266666667,65.4,11.74066667,-8.72,1.24,-12.71733333,0,0,0,0,0,0,0
-7.133333333,63.8,12.964,-7.686666667,1.24,-12.904,0,0,0,0,0,0,0
-8,63,12.76133333,-8.72,1.24,-13.88,0,0,0,0,0,0,0
-8,62.8,13.50133333,-10.04666667,1.24,-13.92,0,0,0,0,0,0,0
-8,63.73333333,14.002,-10.46,1.24,-13.73866667,0,0,0,0,0,0,0
-8,64.46666667,13.278,-10.72,1.24,-13.59533333,0,0,0,0,0,0,0
-8.266666667,64.66666667,12.298,-10.94666667,1.24,-13.81266667,0,0,0,0,0,0,0
-9,64.66666667,11.24066667,-11.1,1.24,-14.51333333,0,0,0,0,0,0,0
-9,63.8,11.01866667,-11.16666667,1.24,-14.678,0,0,0,0,0,0,0
-8.2,62.6,11.13,-10.08666667,1.24,-14.152,0,0,1,0,0,0,0
-7.466666667,59.86666667,12.20266667,-7.946666667,1.24,-14.01266667,0,0,0,0,0,0,0
-7,55.26666667,13.946,-6.28,1.24,-14.554,0,0,1,0,0,1,0
-6.133333333,51.66666667,13.96333333,-4.493333333,1.24,-14.57666667,0,0,0,0,0,0,0
-6,48.8,16.16933333,-2.593333333,1.24,-15.142,0,0,0,0,0,0,0
-5.133333333,46.26666667,16.058,0.1,1.24,-14.99533333,0,0,0,0,0,0,0
-4.666666667,43.93333333,16.61333333,2.8,1.24,-15.20466667,0,0,1,0,0,0,0
-4.066666667,41.86666667,17.002,3.193333333,1.24,-15.23933333,0,0,1,0,0,1,0
-3.933333333,40.4,15.16933333,5.553333333,1.24,-15.55133333,0,0,0,0,0,0,0
-4.266666667,43.73333333,13.51933333,3.466666667,1.24,-14.898,0,0,1,0,0,0,0
-4.733333333,53.6,12.57333333,3.186666667,1.24,-12.84266667,0,0,1,0,0,0,0
-4.466666667,57.06666667,11.64666667,3.68,1.24,-11.78066667,0,0,0,0,0,0,0
-4.066666667,61.2,10.98133333,3.526666667,1.24,-10.52266667,0,0,0,0,0,0,0
-4.266666667,66.33333333,11.166,2.06,1.108,-9.680666667,0,0,0,0,0,1,0
-4.666666667,73.13333333,9.351333333,0.446666667,0.909285714,-8.806,0,0,0,0,0,0,0
-4.533333333,72.73333333,7.999333333,0.266666667,1.026666667,-8.744666667,0,0,0,0,0,0,0
-4,71.33333333,7.370666667,0.84,1.193333333,-8.51,0,0,0,0,0,1,1
-3.6,66.2,9.168,0.346666667,1.230666667,-9.072666667,0,0,0,0,0,1,1
-3.666666667,68.6,6.834,-0.02,1.24,-8.686666667,0,0,0,0,0,0,1
-3.866666667,71.86666667,7.462666667,-0.5,1.238666667,-8.27,0,0,0,0,0,0,0
-4,76.13333333,6.871333333,-0.786666667,1.158,-7.636666667,0,0,0,0,0,0,0
-3.133333333,68,8.24,-1.04,1.24,-8.278,0,0,0,0,0,0,0
-3.133333333,64.6,8.778,-1.323076923,1.24,-8.941333333,0,0,0,0,0,0,0
-3.133333333,66.33333333,8.055333333,-1.36,1.24,-8.594666667,0,0,0,0,0,0,0
-3.933333333,76.66666667,8.795333333,-1.693333333,1.24,-7.510666667,0,0,0,0,1,0,1
-5,83.26666667,8.056,-2.346666667,0.951333333,-7.430666667,0,0,0,0,0,0,0
-5.066666667,83.06666667,9.741333333,-3.04,0.976,-7.528,0,0,1,0,0,0,1
-5.466666667,85.2,6.981333333,-3.413333333,1.137333333,-7.587333333,0,0,0,0,0,0,0
-6.133333333,86.2,4.906666667,-3.113333333,1.24,-8.090666667,0,0,0,0,0,0,0
-7,86.73333333,3.850666667,-3.286666667,1.24,-8.86,0,0,1,0,0,0,0
-7,88.53333333,3.852,-3.246666667,1.24,-8.6,0,0,1,0,0,0,0
-7,87.86666667,5.074,-3.66,1.24,-8.696666667,0,0,1,0,0,0,0
-7.933333333,87,4.962666667,-4.193333333,1.24,-9.744,0,0,0,0,0,0,0
-8,87,4.313333333,-4.473333333,1.24,-9.81,0,0,0,0,0,0,0
-8,87.4,4.241333333,-4.746666667,1.24,-9.75,0,0,0,0,0,0,0
-8,87.66666667,3.89,-4.966666667,1.190666667,-9.71,0,0,0,0,0,0,0
-8.6,87.13333333,3.611333333,-4.96,1.168666667,-10.378,0,0,0,0,0,0,0
-9,87,3.018666667,-4.993333333,1.24,-10.79,0,0,0,0,0,0,1
-8.266666667,87,2.014666667,-4.973333333,1.24,-10.07133333,0,0,0,0,0,0,0
-8,87,1.536,-5,1.24,-9.81,0,0,0,0,0,0,0
-8,86.73333333,1.146,-5.22,1.24,-9.85,0,0,0,0,0,0,0
-8,86.93333333,2.686666667,-5.586666667,1.24,-9.82,0,1,0,0,0,0,0
-8.333333333,86,3.312666667,-6.353333333,1.157333333,-10.28666667,0,0,0,0,0,0,0
-9,85.13333333,3.703333333,-6.806666667,1.24,-11.07,0,1,0,0,0,0,0
-9,84.2,3.908666667,-7.353333333,1.24,-11.21,0,1,0,0,1,0,0
-8.8,84.73333333,3.722,-8.12,1.24,-10.934,0,0,0,0,0,0,0
-9,84.46666667,3.740666667,-8.32,1.24,-11.17,0,0,0,0,0,0,0
-9.066666667,84.06666667,3.535333333,-9.08,1.24,-11.29533333,0,0,0,0,0,0,0
-10,82.13333333,3.424,-9.206666667,1.24,-12.50266667,0,0,0,0,0,0,0
-9.266666667,79.26666667,1.575333333,-7.386666667,1.24,-12.236,0,0,0,0,0,0,0
-8.466666667,79.86666667,2.222666667,-5.146666667,1.24,-11.35866667,0,0,0,0,0,0,0
-7.866666667,80,2.278,-3.106666667,1.24,-10.75066667,0,0,0,0,0,0,0
-7.6,81.4,2.705333333,-1.586666667,1.24,-10.27333333,0,0,0,0,0,0,0
-7,80.4,4.906666667,1.2,1.24,-9.846,0,0,0,0,0,0,0
-7,79.46666667,4.647333333,2.386666667,1.24,-9.995333333,0,1,0,0,0,0,0
-6.133333333,77,4.058,4.206666667,1.24,-9.56,0,1,0,0,0,0,0
-5.733333333,73.93333333,4.35,5.353333333,1.24,-9.697333333,0,1,0,0,0,0,0
-5,67.2,4.092666667,7.38,1.24,-10.214,0,1,1,0,0,0,0
-5.4,74,3.516,8.04,1.24,-9.407333333,0,1,1,0,0,0,0
-5.333333333,80.46666667,3.278,8.42,1.24,-8.206666667,0,1,1,0,0,0,0
-4.866666667,74.4,2.851333333,8.826666667,1.24,-8.845333333,0,1,1,0,0,0,0
-3.866666667,60.8,5.111333333,14.75333333,1.24,-10.41733333,0,1,1,0,0,0,0
-3.933333333,61.53333333,5.502,14.32666667,1.24,-10.32333333,0,1,1,0,0,0,0
-3.533333333,60.4,6.11,13.78666667,1.24,-10.18666667,0,1,1,0,0,0,0
-3,60,5.352727273,13.42727273,1.24,-9.777272727,0,1,1,0,0,0,0
-3.428571429,65,5.157142857,7.571428571,1.24,-9.154285714,0,0,0,0,0,0,0
-4,72.86666667,4.964,6.12,1.24,-8.208666667,0,0,0,0,0,0,0
-4,75.26666667,5.352,5.333333333,1.234,-7.784666667,0,0,0,0,1,0,0
-4,77.26666667,5.612,4.293333333,1.142666667,-7.441333333,0,0,0,0,1,0,0
-4,81.93333333,4.63,3.006666667,1.202666667,-6.674666667,0,0,0,0,0,0,0
-5,84.53333333,3.406666667,1.366666667,1.174666667,-7.236,0,0,0,0,0,0,0
-5,83.26666667,2.223333333,0.5,1.22,-7.432,0,0,0,0,0,0,0
-5,83.86666667,1.704666667,-0.44,1.231333333,-7.338,0,0,0,0,1,0,0
-5,85.93333333,1.334,-0.98,1.224666667,-7.02,0,0,0,0,0,0,0
-5.266666667,86.46666667,1.054,-2.113333333,1.24,-7.201333333,0,0,0,0,0,0,0
-5.666666667,86.86666667,0.684,-2.78,1.24,-7.533333333,0,0,0,0,0,0,0
-5.266666667,85.8,0.759333333,-2.713333333,1.24,-7.303333333,0,0,0,0,0,0,0
-6,86.93333333,1.610666667,-2.566666667,1.24,-7.85,0,0,0,0,0,0,0
-6,87.6,1.315333333,-3.113333333,1.074,-7.751333333,0,0,0,0,0,0,0
-6,89.2,1.592666667,-3.72,0.338666667,-7.51,0,0,0,0,0,0,0
-6,89,1.906,-3.953333333,0.353333333,-7.54,0,0,0,0,0,0,0
-6.4,88.66666667,1.648666667,-4.266666667,0.202,-7.986,0,0,0,0,0,0,0
-6.066666667,89.13333333,1.406666667,-3.68,1.24,-7.586,0,0,0,0,0,0,0
-6.4,88.8,1.371333333,-4.613333333,1.108666667,-7.966,0,0,0,0,0,0,0
-6.066666667,88.8,1.943333333,-5.72,1.116666667,-7.635333333,0,0,0,0,0,0,0
-6.066666667,89.13333333,2.016,-6.206666667,1.24,-7.586,0,0,0,0,0,0,0
-6,89,1.65,-6.866666667,1.24,-7.54,0,0,0,0,0,0,0
-6.333333333,89,1.539333333,-7.453333333,1.154,-7.87,0,0,0,0,0,0,0
-6.666666667,89,1.978,-8.06,1.24,-8.2,0,0,0,0,0,0,0
-6.866666667,88.46666667,2.593333333,-8.506666667,1.24,-8.478,0,0,0,0,0,0,0
-7,87.73333333,3.166,-8.98,1.24,-8.717333333,0,0,0,0,0,0,0
-7,85.13333333,3.815333333,-9.366666667,1.24,-9.106,0,0,0,0,0,0,0
-7,83.93333333,3.647333333,-9.68,1.24,-9.29,0,0,0,0,0,0,0
-7.333333333,83.26666667,3.89,-9.953333333,1.24,-9.716666667,0,0,0,0,0,0,0
-7.6,82.2,4.039333333,-10.08666667,1.24,-10.14533333,0,0,0,0,0,0,0
-7,75.66666667,3.722,-9.3,1.24,-10.61866667,0,0,0,0,0,0,0
-6.733333333,72.73333333,3.460666667,-7.26,1.24,-10.86933333,0,0,0,0,0,0,0
-5.533333333,69.86666667,2.778,-4.693333333,1.24,-10.22666667,0,0,1,0,0,0,0
-4.733333333,66.33333333,2.873333333,-1.953333333,1.24,-10.12466667,0,0,1,0,0,0,0
-3.6,60.66666667,2.724,0.466666667,1.24,-10.192,0,0,1,0,0,0,0
-3,60.8,3.368,2.76,1.24,-9.593333333,0,0,1,0,0,0,0
-2.8,60.4,3.704666667,5.04,1.24,-9.494666667,0,1,1,0,0,0,0
-2.066666667,57.73333333,5.074,7.806666667,1.24,-9.380666667,0,0,1,0,0,0,0
-1.066666667,52.4,6.24,12.28666667,1.24,-9.702666667,0,0,1,0,0,0,0
-0.333333333,49.6,7.258,14.36,1.24,-9.711333333,0,0,1,0,0,0,0
0.133333333,46.53333333,7.629333333,16.78,1.24,-10.09666667,0,0,1,0,0,0,0
0.4,44.66666667,6.574666667,16.10666667,1.24,-10.37666667,0,0,1,0,0,0,0
1.133333333,40.93333333,6.298,19.28666667,1.24,-10.816,0,0,0,0,0,0,0
1.8,39.46666667,5.907333333,19.40666667,1.24,-10.67333333,0,0,0,0,0,0,0
2.733333333,36.6,5.926,21.84666667,1.24,-10.80533333,0,0,0,0,0,0,0
2.933333333,35.2,5.260666667,22.67333333,1.24,-11.1,0,1,0,0,0,0,0
3.4,34.13333333,5.259333333,21.97333333,1.24,-11.07733333,0,1,0,0,0,0,0
3.933333333,33.8,5.074666667,21.54666667,1.24,-10.72533333,0,0,0,0,0,0,0
4,33.53333333,4.332666667,21.76666667,1.24,-10.768,0,1,0,0,0,0,0
4.333333333,32.6,4.278,20.82,1.24,-10.824,0,1,0,0,0,0,0
3.866666667,40.93333333,2.610666667,17.00666667,1.24,-8.46,0,1,0,0,0,0,0
3.133333333,47.33333333,5.666666667,14.88,1.24,-7.116,0,1,1,0,0,0,0
3,49.13333333,5.39,11.80666667,1.24,-6.746,0,1,1,0,0,0,0
3,49.33333333,5.261333333,10.24,1.24,-6.694,0,1,1,0,0,1,0
2.666666667,50.53333333,5.536666667,8.433333333,1.24,-6.692666667,0,0,1,0,0,1,0
2,54.46666667,4.445333333,6.246666667,1.24,-6.323333333,0,1,0,0,0,0,0
2,56.8,3.740666667,6.173333333,1.24,-5.768666667,0,1,1,0,0,0,0
1.466666667,57.6,4.351333333,5.033333333,1.24,-6.084,0,1,1,0,0,0,0
0.866666667,60.66666667,3.628,3.293333333,1.24,-5.962,0,0,1,0,0,0,0
0,60.93333333,3.075333333,1.866666667,1.24,-6.726666667,0,0,1,0,0,0,0
0,60.46666667,3.407333333,0.9,1.24,-6.827333333,0,0,1,0,0,0,0
0,60.06666667,3.834,0.04,1.24,-6.915333333,0,0,1,0,0,0,0
0,59.8,4.058,-0.18,1.24,-6.974,0,0,1,0,0,0,0
0,60,4.204666667,-0.5,1.24,-6.93,0,0,1,0,0,0,0
0,58.73333333,4.131333333,-0.613333333,1.24,-7.21,0,0,1,0,0,0,0
-0.733333333,59.86666667,2.722,-1.406666667,1.24,-7.650666667,0,0,1,0,0,0,0
-1,60,2.242,-2.126666667,1.24,-7.873333333,0,0,1,0,0,0,0
-1,59.13333333,2.648,-2.82,1.24,-8.063333333,0,0,1,0,0,0,0
-1.333333333,57.33333333,2.943333333,-3.38,1.24,-8.781333333,0,0,1,0,0,0,0
-1.533333333,56.26666667,1.888,-3.9,1.24,-9.208666667,0,0,1,0,0,0,0
-1,53.73333333,2.369333333,-4.226666667,1.24,-9.304,0,1,1,0,0,0,0
-1,54.86666667,2.5,-4.573333333,1.24,-9.034,0,0,1,0,0,0,0
-1.066666667,59,3.388666667,-4.653333333,1.24,-8.160666667,0,0,0,0,0,0,0
-2.066666667,65.2,3.927333333,-4.8,1.24,-7.804,0,0,1,0,0,0,0
-3,68.26666667,2.981333333,-5.026666667,1.24,-8.09,0,0,1,0,0,0,0
-2.333333333,65.86666667,2.686,-5,1.24,-7.928666667,0,0,1,0,0,0,0
-1,61.26666667,2.946666667,-4.833333333,1.24,-7.601333333,0,0,1,0,0,0,0
-1.4,62.66666667,3.186,-4.906666667,1.24,-7.68,0,0,1,0,0,0,0
-1,63.93333333,3.684666667,-4.066666667,1.24,-7.04,0,0,0,0,0,0,0
-1,62.53333333,5.556666667,-2.72,1.24,-7.33,0,0,0,0,0,0,0
0,60.13333333,6.997333333,-0.52,1.24,-6.901333333,0,0,1,0,0,0,0
0.933333333,58.2,6.832666667,1.693333333,1.24,-6.452666667,0,0,0,0,0,0,0
2.2,49.2,7.501333333,4.946666667,1.24,-7.495333333,0,0,1,0,0,0,0
3,44.8,8.075333333,7.96,1.24,-7.959333333,0,0,1,0,0,0,0
3.733333333,43.06666667,7.925333333,11.09333333,1.24,-7.798666667,0,1,1,0,0,0,0
4.066666667,40,7.388,14.24,1.24,-8.459333333,0,0,1,0,0,0,0
5,37.14285714,6.314,17.41333333,1.24,-8.572857143,0,1,1,0,0,0,0
5.6,35.46666667,5.463333333,20.78,1.24,-8.632,0,1,0,0,0,0,0
6,32.86666667,5.424666667,25.08,1.24,-9.248,1,1,0,0,0,0,0
6,32.66666667,3.612,20.81333333,1.24,-9.333333333,1,1,0,0,0,0,0
6.666666667,28.86666667,3.017333333,21.58,1.24,-10.35,0,0,0,0,0,0,0
7.066666667,28.6,3.204,23.89333333,1.24,-10.08733333,0,0,0,0,0,0,0
7.533333333,27.93333333,3.223333333,24.58666667,1.24,-9.979333333,0,0,0,0,0,0,0
8,26.33333333,3.666,27.48,1.24,-10.326,0,0,0,0,0,0,0
8.066666667,28.2,3.888,22.48,1.24,-9.421333333,0,0,0,0,0,0,0
7.533333333,31.73333333,4.222666667,20.26666667,1.24,-8.373333333,1,1,0,0,0,0,0
5.933333333,42.73333333,7.426666667,16.47333333,1.24,-5.926666667,0,1,0,0,0,0,0
6,44.86666667,6.112,18.88666667,1.24,-5.194666667,0,0,0,0,0,0,0
6,40.06666667,5.277333333,18.43333333,1.24,-6.692,0,1,0,0,0,0,0
6.133333333,37.6,4.388,16.18,1.24,-7.394,0,1,0,0,0,0,0
4.866666667,43.13333333,7.815333333,12.62,1.24,-6.814,0,0,1,0,0,0,0
5.133333333,43.13333333,6.647333333,11.08666667,1.24,-6.510666667,0,1,1,0,0,0,0
5,44,5.611333333,10.26666667,1.24,-6.369333333,0,1,1,0,0,0,0
5.266666667,45.66666667,2.573333333,9.18,1.24,-5.635333333,0,1,0,0,0,0,0
4.533333333,48.53333333,2.5,7.64,1.24,-5.496,0,1,0,0,0,0,0
4.133333333,48.26666667,1.259333333,6.793333333,1.24,-5.936666667,0,1,0,0,0,0,0
4.266666667,48.8,2.445333333,6.206666667,1.24,-5.672,0,1,0,0,0,0,0
3.733333333,52.93333333,2.684666667,4.466666667,1.24,-5.085333333,0,1,0,0,0,0,0
2.6,58.4,4.147333333,2.913333333,1.24,-4.852,0,1,1,0,0,0,0
1.6,66.4,5.26,2.106666667,1.24,-4.061333333,0,1,1,0,0,0,0
1,67.06666667,3.501333333,1.913333333,1.24,-4.498,0,1,1,0,0,0,0
1.8,63.33333333,3.24,2.006666667,1.24,-4.511333333,0,1,1,0,0,0,0
2,60.93333333,4.148,2.286666667,1.24,-4.834666667,0,1,0,0,0,0,0
0.933333333,68.8,5.722,2.08,1.24,-4.241333333,0,1,1,0,1,0,0
0,81.53333333,4.906666667,1.313333333,1.24,-2.828666667,0,1,1,0,0,0,0
-0.4,88.13333333,3.796666667,1.346666667,1.24,-2.151333333,0,1,0,0,0,0,0
-0.466666667,90.73333333,2.962666667,1.34,1.24,-1.813333333,0,1,0,0,0,0,0
0.066666667,84.93333333,1.611333333,1.793333333,1.24,-2.218666667,0,1,1,0,1,0,0
-0.4,86.33333333,3.425333333,2.106666667,1.24,-2.448,0,1,0,0,0,0,0
-1,92,2.612,2.253333333,1.191333333,-2.15,0,1,0,0,0,0,0
-1,93.4,4.315333333,1.913333333,0.924666667,-1.944,0,1,0,0,0,0,0
-1,94,4.536666667,-0.406666667,0.464666667,-1.86,0,1,0,0,0,0,0
-1,94.8,4.296,-0.273333333,0.877333333,-1.74,0,1,0,0,1,0,0
-1,95,3.186,-0.193333333,1.24,-1.71,0,1,0,0,0,0,0
-0.866666667,95,4.018,-0.113333333,0.770666667,-1.578,0,1,1,0,0,0,0
-0.733333333,95,3.683333333,-0.06,0.317333333,-1.446,0,1,1,0,0,0,0
-1,95,4.925333333,-0.08,0.547333333,-1.71,0,1,1,0,0,0,0
-1.4,94.46666667,2.794666667,-0.226666667,1.221333333,-2.186,0,1,0,0,0,0,0
-1.133333333,94.33333333,2.556,0.76,0.695333333,-1.942,0,0,0,0,0,0,0
-0.933333333,95,2.779333333,2.446666667,0.168666667,-1.644,0,1,1,0,0,0,0
-0.6,94.33333333,2.258,4.406666667,1.218,-1.41,0,0,1,0,1,1,0
0,90.4,2.112,8.586666667,1.24,-1.406666667,0,1,1,0,1,1,0
1,82.26666667,2.778666667,11.54,1.24,-1.726666667,0,1,1,0,1,1,0
1,78.73333333,2.685333333,12.19333333,1.24,-2.328666667,0,1,1,0,0,1,0
1.6,72,2.759333333,12.69333333,1.24,-2.976666667,0,1,0,0,0,0,0
2.466666667,62.4,1.480666667,13.27333333,1.24,-4.088,0,1,1,0,0,0,0
0.866666667,80.66666667,3.482,9.2,1.232666667,-2.181333333,0,1,0,0,1,0,0
0,85.4,3.666,8.893333333,1.24,-2.186,0,1,1,0,1,0,0
0.866666667,81.2,2.980666667,9.073333333,1.24,-2.036,0,1,1,0,1,0,0
1.066666667,80.26666667,3.500666667,9.306666667,1.24,-2.005333333,0,1,1,0,1,1,0
0.466666667,87.33333333,4.738666667,9.153333333,1.24,-1.424666667,0,1,1,0,1,1,0
0.533333333,87.13333333,5.13,12.58,1.24,-1.388666667,0,1,0,0,1,0,0
0.066666667,86.4,5.017333333,10.76,1.24,-1.961333333,0,1,1,0,1,0,0
0,90.2,5.183333333,8.56,1.190666667,-1.437333333,0,1,1,0,1,1,0
0,92.33333333,5.832,6.773333333,1.24,-1.11,0,1,1,0,1,1,0
0,92.26666667,6.092666667,8.8,1.24,-1.12,0,1,1,0,1,1,0
0.666666667,90,5.684666667,8.246666667,1.24,-0.807333333,0,1,1,0,1,1,0
0.866666667,89.13333333,5.205333333,6.94,1.24,-0.744666667,0,1,1,0,1,0,0
0.2,90.26666667,6.001333333,5.84,1.24,-1.228,0,1,1,0,1,1,0
0,90.93333333,5.814666667,4.98,1.24,-1.322,0,1,1,0,1,1,0
0,92.6,5.408,3.933333333,1.048666667,-1.07,0,1,1,0,0,0,0
-0.333333333,94.4,5.555333333,3.166666667,1.148666667,-1.136,0,1,1,0,0,0,0
-0.8,94.93333333,4.167333333,2.72,0.82,-1.522,0,1,1,0,0,0,0
-1,95,4.352666667,2.026666667,0.309333333,-1.71,1,1,1,0,1,0,0
-1,95,4.369333333,1.913333333,0.983333333,-1.71,0,1,1,0,0,0,0
-1.733333333,95,4.463333333,1.686666667,0.781333333,-2.436,0,0,1,0,0,0,0
-1.266666667,95,4.798,1.54,0.754,-1.974,0,1,1,0,0,0,0
-1.266666667,95,4.74,1.266666667,0.155333333,-1.974,0,1,1,0,1,1,0
-1.066666667,95,3.648,1.406666667,0.321333333,-1.776,0,1,1,0,1,1,0
-1,95,3.351333333,1.266666667,0.16,-1.71,1,1,0,0,1,0,0
-1,95,3.389333333,1.186666667,0.106666667,-1.71,0,1,0,0,1,1,0
-1,95,3.239333333,1.213333333,0.141333333,-1.71,0,1,0,0,0,0,0
-1,95.06666667,2.556,1.32,0.333333333,-1.700666667,0,1,0,0,0,0,0
-1,95,2.388,1.226666667,0.987333333,-1.71,0,0,0,0,0,0,0
-1,95,1.630666667,0.133333333,1.095333333,-1.71,0,1,0,0,0,0,0
-1,95,1.777333333,-0.186666667,1.221333333,-1.71,0,1,0,0,0,0,0
-1,95,1.203333333,0.58,1.24,-1.71,0,0,0,0,0,0,0
-1,95,1.832666667,0.626666667,1.24,-1.71,0,0,0,0,0,0,0
-1,95,1.184666667,0.966666667,1.24,-1.71,0,0,0,0,0,0,0
-1,95,0.753571429,1.007142857,1.234285714,-1.71,0,0,0,0,0,0,0
-1,95,0.998666667,0.466666667,1.03,-1.71,0,0,0,0,0,0,0
-1.466666667,95,1.333333333,-1.2,0.883333333,-2.172,0,0,0,0,0,0,0
-2,94.93333333,2.089333333,-0.826666667,0.439333333,-2.71,0,0,1,0,0,0,0
-1.6,95,1.742,-0.413333333,1.24,-2.304,0,0,0,0,0,0,0
-1,95,0.943333333,3.70E-18,1.24,-1.71,0,1,0,0,0,0,0
-1,95,1.74,1.28,1.24,-1.71,0,0,0,0,0,0,0
-1,95,2.761333333,2.406666667,1.24,-1.71,0,1,0,0,0,0,0
-1,95,3.056,2.84,1.24,-1.71,0,1,0,0,0,0,0
-1,95,2.854,4.52,1.24,-1.71,0,1,1,0,0,1,0
-0.933333333,95.2,4.037333333,6.613333333,1.24,-1.615333333,0,1,1,0,0,1,0
-0.6,95,4.776,8.313333333,1.24,-1.314,0,1,1,0,1,1,0
0,93.69230769,5.92,9.623076923,1.24,-0.908461538,0,1,1,0,1,1,0
1.083333333,82.33333333,5.115,14.49166667,1.24,-1.638333333,0,1,1,0,0,0,0
2,74.2,3.483333333,18.45333333,1.24,-2.172666667,0,1,1,0,0,0,0
3.333333333,67.8,3.203333333,20.28,1.24,-2.136,0,1,0,0,0,0,0
4.066666667,56.8,3.518666667,22.36,1.24,-3.864,0,1,0,0,0,0,0
4.933333333,50.53333333,3.37,24.25333333,1.24,-4.599333333,0,1,0,0,0,0,0
5.533333333,49.46666667,3.556,24.82666667,1.24,-4.334,0,1,0,0,0,0,0
6.533333333,45,3.352,26.87333333,1.24,-4.669333333,0,1,0,0,0,0,0
7,40.46666667,3.945333333,27.18,1.24,-5.668,0,0,0,0,0,0,0
7,39.26666667,4.426666667,24.9,1.24,-6.062,0,1,0,0,0,0,0
7.266666667,36.26666667,4.574666667,21.54666667,1.24,-6.860666667,0,1,0,0,0,0,0
7.933333333,33.2,4.796,22.20666667,1.24,-7.423333333,0,1,0,0,0,0,0
7.6,36.6,5.444,18.38666667,1.24,-6.438666667,0,1,0,0,0,0,0
8,36.46666667,5.480666667,19.74666667,1.24,-6.126666667,0,1,0,0,0,0,0
8,38.4,6.426,17.34666667,1.24,-5.445333333,0,1,1,0,0,0,0
7.066666667,38.66666667,5.26,14.98,1.24,-6.194,0,1,0,0,0,0,0
7,37.73333333,4.926,12.86,1.24,-6.590666667,0,1,1,0,0,0,0
7,42.93333333,5.741333333,11.20666667,1.24,-4.872,0,1,1,0,0,0,0
6.733333333,47.13333333,4.684666667,10.32666667,1.24,-3.877333333,0,0,0,0,0,0,0
6,52.2,6.000666667,9.013333333,1.24,-3.169333333,0,0,0,0,0,0,0
5.533333333,51.53333333,4.610666667,7.066666667,1.24,-3.771333333,0,0,0,0,0,0,0
4.333333333,55.13333333,4.981333333,5.093333333,1.24,-3.982,0,0,0,0,0,0,0
4,58.66666667,3.740666667,4.9,1.24,-3.456666667,0,1,1,0,0,0,0
4,58,3.816,3.726666667,1.24,-3.61,0,0,1,0,0,0,0
3.333333333,59.53333333,3.814666667,2.793333333,1.24,-3.89,0,0,0,0,0,0,0
3,60.46666667,3.759333333,1.98,1.24,-3.992,0,0,0,0,0,0,0
2.933333333,60.06666667,4.240666667,1.32,1.24,-4.147333333,0,0,0,0,0,0,0
2.466666667,60.6,6.333333333,0.866666667,1.24,-4.469333333,0,0,0,0,0,0,0
2,62,7.758666667,0.833333333,1.24,-4.602666667,0,0,0,0,0,0,0
2.6,61.8,9.370666667,1.053333333,1.24,-4.074,0,0,0,0,0,0,0
2.466666667,60.86666667,10.81533333,0.813333333,1.24,-4.412,0,0,0,0,0,0,0
2,62.93333333,11.036,0.573333333,1.24,-4.402,0,0,0,0,0,0,0
2.4,56.66666667,10.222,0.566666667,1.24,-5.439333333,0,0,0,0,0,0,0
2,54.73333333,7.388666667,-0.113333333,1.24,-6.261333333,0,0,0,0,0,0,0
2,49.6,7.257333333,-0.086666667,1.24,-7.554666667,0,0,0,0,0,0,0
2,48.33333333,6.814,0.06,1.24,-7.89,0,0,0,0,0,0,0
1.4,51.66666667,5.538,-0.62,1.24,-7.575333333,0,1,0,0,0,0,0
1,54.53333333,6.316666667,-1.546666667,1.24,-7.242,0,1,0,0,0,0,0
1,58.53333333,5.501333333,-2.106666667,1.24,-6.312666667,0,0,0,0,0,0,0
